2023-10-05 08:18:16,946 | INFO | ulauncher: main() | Ulauncher version 5.15.4
2023-10-05 09:36:12,030 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:12,070 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:12,072 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:14,272 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,274 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,276 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:14,381 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,485 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,487 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:14,499 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,588 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,589 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:14,615 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,691 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:14,692 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:15,677 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:15,695 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:15,696 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:15,782 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:15,797 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:15,798 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:15,897 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:15,900 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:15,901 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:16,187 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,203 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,204 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:16,686 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,706 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,708 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:16,717 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,746 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,777 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,807 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,809 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,810 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,811 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,812 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,813 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:16,837 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,912 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:16,914 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:16,953 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:36:17,399 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:17,414 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:17,416 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:17,539 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:17,615 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:17,616 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:17,640 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:17,718 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:17,719 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:17,986 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:18,021 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:18,022 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:18,791 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:18,825 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:18,826 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:18,952 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,026 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,027 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:19,094 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,127 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,128 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:19,724 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,729 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,730 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:19,885 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,931 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:19,933 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:20,004 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:20,034 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:20,035 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:20,165 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:20,236 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:36:20,237 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:36:37,393 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:36:37,394 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:36:37,401 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:36:37,887 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:36:37,995 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 3 results
2023-10-05 09:36:38,911 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.lighttigerxiv.ulauncher-session-manager"
2023-10-05 09:36:38,969 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.lighttigerxiv.ulauncher-session-manager"
2023-10-05 09:36:38,971 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:37:16,824 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:37:16,832 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:37:17,339 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:17,348 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:37:17,434 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:37:17,908 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:37:18,032 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:18,132 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:37:18,744 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:18,827 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:19,586 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:23,263 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:37:23,344 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:37:23,345 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:37:25,208 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:25,345 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:37:25,752 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:25,798 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:37:26,945 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:37:26,950 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:37:26,952 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:37:30,014 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.noam09.ulauncher-gnome-control-center', 'pref.gcon': 'gn', 'callback': '__jp7'}
2023-10-05 09:37:30,014 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesUpdateEvent to "com.github.noam09.ulauncher-gnome-control-center"
2023-10-05 09:37:39,403 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.trepichio.ulauncher-window-switcher', 'pref.z_like_window_switcher': 'sw', 'callback': '__jp8'}
2023-10-05 09:37:39,411 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event PreferencesUpdateEvent to "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:37:59,767 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.noam09.ulauncher-gnome-control-center', 'pref.gcon': 'gn', 'callback': '__jp9'}
2023-10-05 09:38:07,910 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_remove() | Remove extension: com.github.trepichio.ulauncher-window-switcher
2023-10-05 09:38:07,910 | INFO | ulauncher.api.server.ExtensionRunner: stop() | Terminating extension "com.github.trepichio.ulauncher-window-switcher"
2023-10-05 09:38:07,914 | INFO | ulauncher.api.server.ExtensionController: handleClose() | Extension "com.github.trepichio.ulauncher-window-switcher" disconnected
2023-10-05 09:38:07,915 | ERROR | ulauncher.api.server.ExtensionRunner: _run_process() | Extension "com.github.trepichio.ulauncher-window-switcher" was terminated with code -15
2023-10-05 09:38:15,167 | INFO | ulauncher.ui.windows.PreferencesUlauncherDialog: prefs_extension_update_prefs() | Update extension preferences: {'id': 'com.github.noam09.ulauncher-gnome-control-center', 'pref.gcon': 'gn', 'callback': '__jp11'}
2023-10-05 09:38:15,786 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:15,786 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:15,786 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:15,786 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:15,786 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:15,787 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:15,787 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:15,787 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:15,789 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:38:16,550 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:38:16,650 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:38:17,576 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.noam09.ulauncher-gnome-control-center"
2023-10-05 09:38:17,642 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.noam09.ulauncher-gnome-control-center"
2023-10-05 09:38:17,658 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 8 results
2023-10-05 09:38:24,037 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:24,037 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:24,037 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:24,037 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:24,037 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:24,037 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:24,038 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:24,038 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:24,048 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:38:24,632 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:38:24,696 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 2 results
2023-10-05 09:38:25,727 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:26,426 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.glovecc.ulauncher-github-search"
2023-10-05 09:38:26,466 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.glovecc.ulauncher-github-search"
2023-10-05 09:38:26,467 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:27,315 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:28,606 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:29,305 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.glovecc.ulauncher-github-search"
2023-10-05 09:38:29,958 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.glovecc.ulauncher-github-search"
2023-10-05 09:38:29,964 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 10 results
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
2023-10-05 09:38:38,168 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 2 - X: 1080, Y: 1080, W: 1920, H: 1080
2023-10-05 09:38:38,180 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:38:38,871 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-10-05 09:38:38,921 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:38:38,963 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:38:39,520 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.melianmiko.ulauncher-nmcli"
2023-10-05 09:38:39,595 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.melianmiko.ulauncher-nmcli"
2023-10-05 09:38:39,598 | WARNING | ulauncher.utils.image_loader: load_image() | Could not load image /home/tallonea/.local/share/ulauncher/extensions/com.github.melianmiko.ulauncher-nmcli/images/loopback_True.png. E: g-file-error-quark: Failed to open file “/home/tallonea/.local/share/ulauncher/extensions/com.github.melianmiko.ulauncher-nmcli/images/loopback_True.png”: No such file or directory (4)
2023-10-05 09:38:39,609 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 24 results
2023-10-05 09:38:42,421 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 4 results
2023-10-05 09:38:42,583 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 9 results
2023-10-05 09:38:42,838 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 7 results
2023-10-05 09:38:42,995 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:38:43,266 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:38:43,523 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 6 results
2023-10-05 09:38:43,915 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event KeywordQueryEvent to "com.github.ygun.ulauncher-nm"
2023-10-05 09:38:44,116 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 1 results
2023-10-05 09:38:46,068 | DEBUG | ulauncher.api.server.ExtensionController: handleMessage() | Incoming response (KeywordQueryEvent, RenderResultListAction) from "com.github.ygun.ulauncher-nm"
2023-10-05 09:38:46,081 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 5 results
2023-10-05 09:38:48,632 | DEBUG | ulauncher.ui.windows.UlauncherWindow: show_results() | render 0 results
2023-10-05 09:38:48,731 | DEBUG | ulauncher.api.server.ExtensionController: _send_event() | Send event ItemEnterEvent to "com.github.ygun.ulauncher-nm"
2023-10-05 09:38:55,173 | DEBUG | ulauncher.utils.display: get_screens() | Found 3 monitor(s)
2023-10-05 09:38:55,173 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 0 - X: 1080, Y: 0, W: 1920, H: 1080
2023-10-05 09:38:55,173 | DEBUG | ulauncher.utils.display: get_screens() |   Monitor 1 - X: 0, Y: 0, W: 1080, H: 1920
